COD_ISTAT;COMUNE;SIGLA;PROVINCIA;ID_COMUNE_STATO;COMUNE_POSTE;CODICE_CATASTALE;COD_ISTAT_REGIONE;REGIONE;
073006;FRAGAGNANO;TA;TARANTO;0;FRAGAGNANO;D754;16;PUGLIA;
073007;GINOSA;TA;TARANTO;0;GINOSA;E036;16;PUGLIA;
073008;GROTTAGLIE;TA;TARANTO;0;GROTTAGLIE;E205;16;PUGLIA;
073009;LATERZA;TA;TARANTO;0;LATERZA;E469;16;PUGLIA;
073010;LEPORANO;TA;TARANTO;0;LEPORANO;E537;16;PUGLIA;
073011;LIZZANO;TA;TARANTO;0;LIZZANO;E630;16;PUGLIA;
073012;MANDURIA;TA;TARANTO;0;MANDURIA;E882;16;PUGLIA;
073013;MARTINA FRANCA;TA;TARANTO;0;MARTINA FRANCA;E986;16;PUGLIA;
073014;MARUGGIO;TA;TARANTO;0;MARUGGIO;E995;16;PUGLIA;
073015;MASSAFRA;TA;TARANTO;0;MASSAFRA;F027;16;PUGLIA;
073016;MONTEIASI;TA;TARANTO;0;MONTEIASI;F531;16;PUGLIA;
073017;MONTEMESOLA;TA;TARANTO;0;MONTEMESOLA;F563;16;PUGLIA;
073018;MONTEPARANO;TA;TARANTO;0;MONTEPARANO;F587;16;PUGLIA;
073019;MOTTOLA;TA;TARANTO;0;MOTTOLA;F784;16;PUGLIA;
073020;PALAGIANELLO;TA;TARANTO;0;PALAGIANELLO;G251;16;PUGLIA;
073021;PALAGIANO;TA;TARANTO;0;PALAGIANO;G252;16;PUGLIA;
073022;PULSANO;TA;TARANTO;0;PULSANO;H090;16;PUGLIA;
073023;ROCCAFORZATA;TA;TARANTO;0;ROCCAFORZATA;H409;16;PUGLIA;
073024;SAN GIORGIO IONICO;TA;TARANTO;0;SAN GIORGIO IONICO;H882;16;PUGLIA;
073025;SAN MARZANO DI SAN GIUSEPPE;TA;TARANTO;0;SAN MARZANO DI SAN GIUSEPPE;I018;16;PUGLIA;
073026;SAVA;TA;TARANTO;0;SAVA;I467;16;PUGLIA;
073029;STATTE;TA;TARANTO;0;STATTE;M298;16;PUGLIA;
073027;TARANTO;TA;TARANTO;0;TARANTO;L049;16;PUGLIA;
073028;TORRICELLA;TA;TARANTO;0;TORRICELLA;L294;16;PUGLIA;
067001;ALBA ADRIATICA;TE;TERAMO;0;ALBA ADRIATICA;A125;13;ABRUZZO;
067002;ANCARANO;TE;TERAMO;0;ANCARANO;A270;13;ABRUZZO;
067003;ARSITA;TE;TERAMO;0;ARSITA;A445;13;ABRUZZO;
067004;ATRI;TE;TERAMO;0;ATRI;A488;13;ABRUZZO;
067005;BASCIANO;TE;TERAMO;0;BASCIANO;A692;13;ABRUZZO;
067006;BELLANTE;TE;TERAMO;0;BELLANTE;A746;13;ABRUZZO;
067007;BISENTI;TE;TERAMO;0;BISENTI;A885;13;ABRUZZO;
067008;CAMPLI;TE;TERAMO;0;CAMPLI;B515;13;ABRUZZO;
067009;CANZANO;TE;TERAMO;0;CANZANO;B640;13;ABRUZZO;
067010;CASTEL CASTAGNA;TE;TERAMO;0;CASTEL CASTAGNA;C040;13;ABRUZZO;
067011;CASTELLALTO;TE;TERAMO;0;CASTELLALTO;C128;13;ABRUZZO;
067012;CASTELLI;TE;TERAMO;0;CASTELLI;C169;13;ABRUZZO;
067013;CASTIGLIONE MESSER RAIMONDO;TE;TERAMO;0;CASTIGLIONE MESSER RAIMONDO;C316;13;ABRUZZO;
067014;CASTILENTI;TE;TERAMO;0;CASTILENTI;C322;13;ABRUZZO;
067015;CELLINO ATTANASIO;TE;TERAMO;0;CELLINO ATTANASIO;C449;13;ABRUZZO;
067016;CERMIGNANO;TE;TERAMO;0;CERMIGNANO;C517;13;ABRUZZO;
067017;CIVITELLA DEL TRONTO;TE;TERAMO;0;CIVITELLA DEL TRONTO;C781;13;ABRUZZO;
067018;COLLEDARA;TE;TERAMO;0;COLLEDARA;C311;13;ABRUZZO;
067019;COLONNELLA;TE;TERAMO;0;COLONNELLA;C901;13;ABRUZZO;
067020;CONTROGUERRA;TE;TERAMO;0;CONTROGUERRA;C972;13;ABRUZZO;
067021;CORROPOLI;TE;TERAMO;0;CORROPOLI;D043;13;ABRUZZO;
067022;CORTINO;TE;TERAMO;0;CORTINO;D076;13;ABRUZZO;
067023;CROGNALETO;TE;TERAMO;0;CROGNALETO;D179;13;ABRUZZO;
067024;FANO ADRIANO;TE;TERAMO;0;FANO ADRIANO;D489;13;ABRUZZO;
067025;GIULIANOVA;TE;TERAMO;0;GIULIANOVA;E058;13;ABRUZZO;
067026;ISOLA DEL GRAN SASSO D'ITALIA;TE;TERAMO;0;ISOLA DEL GRAN SASSO D'ITALIA;E343;13;ABRUZZO;
067047;MARTINSICURO;TE;TERAMO;0;MARTINSICURO;E989;13;ABRUZZO;
067027;MONTEFINO;TE;TERAMO;0;MONTEFINO;F500;13;ABRUZZO;
067028;MONTORIO AL VOMANO;TE;TERAMO;0;MONTORIO AL VOMANO;F690;13;ABRUZZO;
067029;MORRO D'ORO;TE;TERAMO;0;MORRO D'ORO;F747;13;ABRUZZO;
067030;MOSCIANO SANT'ANGELO;TE;TERAMO;0;MOSCIANO SANT'ANGELO;F764;13;ABRUZZO;
067031;NERETO;TE;TERAMO;0;NERETO;F870;13;ABRUZZO;
067032;NOTARESCO;TE;TERAMO;0;NOTARESCO;F942;13;ABRUZZO;
067033;PENNA SANT'ANDREA;TE;TERAMO;0;PENNA SANT'ANDREA;G437;13;ABRUZZO;
067034;PIETRACAMELA;TE;TERAMO;0;PIETRACAMELA;G608;13;ABRUZZO;
067035;PINETO;TE;TERAMO;0;PINETO;F831;13;ABRUZZO;
067036;ROCCA SANTA MARIA;TE;TERAMO;0;ROCCA SANTA MARIA;H440;13;ABRUZZO;
067037;ROSETO DEGLI ABRUZZI;TE;TERAMO;0;ROSETO DEGLI ABRUZZI;F585;13;ABRUZZO;
067038;SANT'EGIDIO ALLA VIBRATA;TE;TERAMO;0;SANT'EGIDIO ALLA VIBRATA;I318;13;ABRUZZO;
067039;SANT'OMERO;TE;TERAMO;0;SANT'OMERO;I348;13;ABRUZZO;
067040;SILVI;TE;TERAMO;0;SILVI;I741;13;ABRUZZO;
067041;TERAMO;TE;TERAMO;0;TERAMO;L103;13;ABRUZZO;
067042;TORANO NUOVO;TE;TERAMO;0;TORANO NUOVO;L207;13;ABRUZZO;
067043;TORRICELLA SICURA;TE;TERAMO;0;TORRICELLA SICURA;L295;13;ABRUZZO;
067044;TORTORETO;TE;TERAMO;0;TORTORETO;L307;13;ABRUZZO;
067045;TOSSICIA;TE;TERAMO;0;TOSSICIA;L314;13;ABRUZZO;
067046;VALLE CASTELLANA;TE;TERAMO;0;VALLE CASTELLANA;L597;13;ABRUZZO;
067801;VALLE SAN GIOVANNI;TE;TERAMO;2;VALLE SAN GIOVANNI;L619;13;ABRUZZO;
022001;ALA;TN;TRENTO;0;ALA;A116;04;TRENTINO ALTO ADIGE;
022002;ALBIANO;TN;TRENTO;0;ALBIANO;A158;04;TRENTINO ALTO ADIGE;
022003;ALDENO;TN;TRENTO;0;ALDENO;A178;04;TRENTINO ALTO ADIGE;
022235;ALTAVALLE ;TN;TRENTO;0;ALTAVALLE ;M349;04;TRENTINO ALTO ADIGE;
022236;ALTOPIANO DELLA VIGOLANA;TN;TRENTO;0;ALTOPIANO DELLA VIGOLANA;M350;04;TRENTINO ALTO ADIGE;
022237;AMBLAR-DON;TN;TRENTO;0;AMBLAR-DON;M351;04;TRENTINO ALTO ADIGE;
022005;ANDALO;TN;TRENTO;0;ANDALO;A274;04;TRENTINO ALTO ADIGE;
022006;ARCO;TN;TRENTO;0;ARCO;A372;04;TRENTINO ALTO ADIGE;
022007;AVIO;TN;TRENTO;0;AVIO;A520;04;TRENTINO ALTO ADIGE;
022009;BASELGA DI PINE';TN;TRENTO;0;BASELGA DI PINE';A694;04;TRENTINO ALTO ADIGE;
022011;BEDOLLO;TN;TRENTO;0;BEDOLLO;A730;04;TRENTINO ALTO ADIGE;
022013;BESENELLO;TN;TRENTO;0;BESENELLO;A821;04;TRENTINO ALTO ADIGE;
022015;BIENO;TN;TRENTO;0;BIENO;A863;04;TRENTINO ALTO ADIGE;
022017;BLEGGIO SUPERIORE;TN;TRENTO;0;BLEGGIO SUPERIORE;A902;04;TRENTINO ALTO ADIGE;
022018;BOCENAGO;TN;TRENTO;0;BOCENAGO;A916;04;TRENTINO ALTO ADIGE;
022021;BONDONE;TN;TRENTO;0;BONDONE;A968;04;TRENTINO ALTO ADIGE;
022238;BORGO CHIESE;TN;TRENTO;0;BORGO CHIESE;M352;04;TRENTINO ALTO ADIGE;
022239;BORGO LARES ;TN;TRENTO;0;BORGO LARES ;M353;04;TRENTINO ALTO ADIGE;
022022;BORGO VALSUGANA;TN;TRENTO;0;BORGO VALSUGANA;B006;04;TRENTINO ALTO ADIGE;
022025;BRENTONICO;TN;TRENTO;0;BRENTONICO;B153;04;TRENTINO ALTO ADIGE;
022026;BRESIMO;TN;TRENTO;0;BRESIMO;B158;04;TRENTINO ALTO ADIGE;
022027;BREZ;TN;TRENTO;0;BREZ;B165;04;TRENTINO ALTO ADIGE;
022029;CADERZONE TERME;TN;TRENTO;0;CADERZONE TERME;B335;04;TRENTINO ALTO ADIGE;
022030;CAGNO';TN;TRENTO;0;CAGNO';B360;04;TRENTINO ALTO ADIGE;
022032;CALCERANICA AL LAGO;TN;TRENTO;0;CALCERANICA AL LAGO;B389;04;TRENTINO ALTO ADIGE;
022033;CALDES;TN;TRENTO;0;CALDES;B400;04;TRENTINO ALTO ADIGE;
022034;CALDONAZZO;TN;TRENTO;0;CALDONAZZO;B404;04;TRENTINO ALTO ADIGE;
022035;CALLIANO;TN;TRENTO;0;CALLIANO;B419;04;TRENTINO ALTO ADIGE;
022036;CAMPITELLO DI FASSA;TN;TRENTO;0;CAMPITELLO DI FASSA;B514;04;TRENTINO ALTO ADIGE;
022037;CAMPODENNO;TN;TRENTO;0;CAMPODENNO;B525;04;TRENTINO ALTO ADIGE;
022038;CANAL SAN BOVO;TN;TRENTO;0;CANAL SAN BOVO;B577;04;TRENTINO ALTO ADIGE;
022039;CANAZEI;TN;TRENTO;0;CANAZEI;B579;04;TRENTINO ALTO ADIGE;
022040;CAPRIANA;TN;TRENTO;0;CAPRIANA;B697;04;TRENTINO ALTO ADIGE;
022041;CARANO;TN;TRENTO;0;CARANO;B723;04;TRENTINO ALTO ADIGE;
022042;CARISOLO;TN;TRENTO;0;CARISOLO;B783;04;TRENTINO ALTO ADIGE;
022043;CARZANO;TN;TRENTO;0;CARZANO;B856;04;TRENTINO ALTO ADIGE;
022045;CASTEL CONDINO;TN;TRENTO;0;CASTEL CONDINO;C183;04;TRENTINO ALTO ADIGE;
022240;CASTEL IVANO;TN;TRENTO;0;CASTEL IVANO;M354;04;TRENTINO ALTO ADIGE;
022046;CASTELFONDO;TN;TRENTO;0;CASTELFONDO;C103;04;TRENTINO ALTO ADIGE;
022048;CASTELLO TESINO;TN;TRENTO;0;CASTELLO TESINO;C194;04;TRENTINO ALTO ADIGE;
022047;CASTELLO-MOLINA DI FIEMME;TN;TRENTO;0;CASTELLO MOLINA DI FIEMME;C189;04;TRENTINO ALTO ADIGE;
022049;CASTELNUOVO;TN;TRENTO;0;CASTELNUOVO;C216;04;TRENTINO ALTO ADIGE;
022050;CAVALESE;TN;TRENTO;0;CAVALESE;C372;04;TRENTINO ALTO ADIGE;
022051;CAVARENO;TN;TRENTO;0;CAVARENO;C380;04;TRENTINO ALTO ADIGE;
022052;CAVEDAGO;TN;TRENTO;0;CAVEDAGO;C392;04;TRENTINO ALTO ADIGE;
022053;CAVEDINE;TN;TRENTO;0;CAVEDINE;C393;04;TRENTINO ALTO ADIGE;
022054;CAVIZZANA;TN;TRENTO;0;CAVIZZANA;C400;04;TRENTINO ALTO ADIGE;
022241;CEMBRA LISIGNAGO;TN;TRENTO;0;CEMBRA LISIGNAGO;M355;04;TRENTINO ALTO ADIGE;
022058;CIMONE;TN;TRENTO;0;CIMONE;C700;04;TRENTINO ALTO ADIGE;
022059;CINTE TESINO;TN;TRENTO;0;CINTE TESINO;C712;04;TRENTINO ALTO ADIGE;
022060;CIS;TN;TRENTO;0;CIS;C727;04;TRENTINO ALTO ADIGE;
022061;CIVEZZANO;TN;TRENTO;0;CIVEZZANO;C756;04;TRENTINO ALTO ADIGE;
022062;CLES;TN;TRENTO;0;CLES;C794;04;TRENTINO ALTO ADIGE;
022063;CLOZ;TN;TRENTO;0;CLOZ;C797;04;TRENTINO ALTO ADIGE;
022228;COMANO TERME;TN;TRENTO;0;COMANO TERME;M314;04;TRENTINO ALTO ADIGE;
022064;COMMEZZADURA;TN;TRENTO;0;COMMEZZADURA;C931;04;TRENTINO ALTO ADIGE;
022242;CONTA';TN;TRENTO;0;CONTA';M356;04;TRENTINO ALTO ADIGE;
022068;CROVIANA;TN;TRENTO;0;CROVIANA;D188;04;TRENTINO ALTO ADIGE;
022070;DAIANO;TN;TRENTO;0;DAIANO;D243;04;TRENTINO ALTO ADIGE;
022071;DAMBEL;TN;TRENTO;0;DAMBEL;D246;04;TRENTINO ALTO ADIGE;
022074;DENNO;TN;TRENTO;0;DENNO;D273;04;TRENTINO ALTO ADIGE;
022233;DIMARO FOLGARIDA;TN;TRENTO;0;DIMARO FOLGARIDA;M366;04;TRENTINO ALTO ADIGE;
022078;DRENA;TN;TRENTO;0;DRENA;D365;04;TRENTINO ALTO ADIGE;
022079;DRO;TN;TRENTO;0;DRO;D371;04;TRENTINO ALTO ADIGE;
022080;FAEDO;TN;TRENTO;0;FAEDO;D457;04;TRENTINO ALTO ADIGE;
022081;FAI DELLA PAGANELLA;TN;TRENTO;0;FAI DELLA PAGANELLA;D468;04;TRENTINO ALTO ADIGE;
022083;FIAVE';TN;TRENTO;0;FIAVE';D565;04;TRENTINO ALTO ADIGE;
022085;FIEROZZO;TN;TRENTO;0;FIEROZZO;D573;04;TRENTINO ALTO ADIGE;
022087;FOLGARIA;TN;TRENTO;0;FOLGARIA;D651;04;TRENTINO ALTO ADIGE;
022088;FONDO;TN;TRENTO;0;FONDO;D663;04;TRENTINO ALTO ADIGE;
022089;FORNACE;TN;TRENTO;0;FORNACE;D714;04;TRENTINO ALTO ADIGE;
022090;FRASSILONGO;TN;TRENTO;0;FRASSILONGO;D775;04;TRENTINO ALTO ADIGE;
022091;GARNIGA TERME;TN;TRENTO;0;GARNIGA TERME;D928;04;TRENTINO ALTO ADIGE;
022092;GIOVO;TN;TRENTO;0;GIOVO;E048;04;TRENTINO ALTO ADIGE;
022093;GIUSTINO;TN;TRENTO;0;GIUSTINO;E065;04;TRENTINO ALTO ADIGE;
022095;GRIGNO;TN;TRENTO;0;GRIGNO;E178;04;TRENTINO ALTO ADIGE;
022097;IMER;TN;TRENTO;0;IMER;E288;04;TRENTINO ALTO ADIGE;
022098;ISERA;TN;TRENTO;0;ISERA;E334;04;TRENTINO ALTO ADIGE;
022099;IVANO-FRACENA;TN;TRENTO;0;IVANO FRACENA;E378;04;TRENTINO ALTO ADIGE;
022102;LAVARONE;TN;TRENTO;0;LAVARONE;E492;04;TRENTINO ALTO ADIGE;
022103;LAVIS;TN;TRENTO;0;LAVIS;E500;04;TRENTINO ALTO ADIGE;
022229;LEDRO;TN;TRENTO;0;LEDRO;M313;04;TRENTINO ALTO ADIGE;
022104;LEVICO TERME;TN;TRENTO;0;LEVICO TERME;E565;04;TRENTINO ALTO ADIGE;
022106;LIVO;TN;TRENTO;0;LIVO;E624;04;TRENTINO ALTO ADIGE;
022108;LONA-LASES;TN;TRENTO;0;LONA LASES;E664;04;TRENTINO ALTO ADIGE;
022109;LUSERNA;TN;TRENTO;0;LUSERNA;E757;04;TRENTINO ALTO ADIGE;
022243;MADRUZZO;TN;TRENTO;0;MADRUZZO;M357;04;TRENTINO ALTO ADIGE;
022110;MALE';TN;TRENTO;0;MALE';E850;04;TRENTINO ALTO ADIGE;
022111;MALOSCO;TN;TRENTO;0;MALOSCO;E866;04;TRENTINO ALTO ADIGE;
022112;MASSIMENO;TN;TRENTO;0;MASSIMENO;F045;04;TRENTINO ALTO ADIGE;
022113;MAZZIN;TN;TRENTO;0;MAZZIN;F068;04;TRENTINO ALTO ADIGE;
022114;MEZZANA;TN;TRENTO;0;MEZZANA;F168;04;TRENTINO ALTO ADIGE;
022115;MEZZANO;TN;TRENTO;0;MEZZANO;F176;04;TRENTINO ALTO ADIGE;
022116;MEZZOCORONA;TN;TRENTO;0;MEZZOCORONA;F183;04;TRENTINO ALTO ADIGE;
022117;MEZZOLOMBARDO;TN;TRENTO;0;MEZZOLOMBARDO;F187;04;TRENTINO ALTO ADIGE;
022118;MOENA;TN;TRENTO;0;MOENA;F263;04;TRENTINO ALTO ADIGE;
022120;MOLVENO;TN;TRENTO;0;MOLVENO;F307;04;TRENTINO ALTO ADIGE;
022123;MORI;TN;TRENTO;0;MORI;F728;04;TRENTINO ALTO ADIGE;
022124;NAGO-TORBOLE;TN;TRENTO;0;NAGO TORBOLE;F835;04;TRENTINO ALTO ADIGE;
022126;NAVE SAN ROCCO;TN;TRENTO;0;NAVE SAN ROCCO;F853;04;TRENTINO ALTO ADIGE;
022127;NOGAREDO;TN;TRENTO;0;NOGAREDO;F920;04;TRENTINO ALTO ADIGE;
022128;NOMI;TN;TRENTO;0;NOMI;F929;04;TRENTINO ALTO ADIGE;
022129;NOVALEDO;TN;TRENTO;0;NOVALEDO;F947;04;TRENTINO ALTO ADIGE;
022130;OSPEDALETTO;TN;TRENTO;0;OSPEDALETTO;G168;04;TRENTINO ALTO ADIGE;
022131;OSSANA;TN;TRENTO;0;OSSANA;G173;04;TRENTINO ALTO ADIGE;
022133;PALU' DEL FERSINA;TN;TRENTO;0;PALU' DEL FERSINA;G296;04;TRENTINO ALTO ADIGE;
022134;PANCHIA';TN;TRENTO;0;PANCHIA';G305;04;TRENTINO ALTO ADIGE;
022136;PEIO;TN;TRENTO;0;PEIO;G419;04;TRENTINO ALTO ADIGE;
022137;PELLIZZANO;TN;TRENTO;0;PELLIZZANO;G428;04;TRENTINO ALTO ADIGE;
022138;PELUGO;TN;TRENTO;0;PELUGO;G429;04;TRENTINO ALTO ADIGE;
022139;PERGINE VALSUGANA;TN;TRENTO;0;PERGINE VALSUGANA;G452;04;TRENTINO ALTO ADIGE;
022234;PIEVE DI BONO-PREZZO;TN;TRENTO;0;PIEVE DI BONO-PREZZO;M365;04;TRENTINO ALTO ADIGE;
022142;PIEVE TESINO;TN;TRENTO;0;PIEVE TESINO;G656;04;TRENTINO ALTO ADIGE;
022143;PINZOLO;TN;TRENTO;0;PINZOLO;G681;04;TRENTINO ALTO ADIGE;
022144;POMAROLO;TN;TRENTO;0;POMAROLO;G808;04;TRENTINO ALTO ADIGE;
022244;PORTE DI RENDENA;TN;TRENTO;0;PORTE DI RENDENA;M358;04;TRENTINO ALTO ADIGE;
022145;POZZA DI FASSA;TN;TRENTO;0;POZZA DI FASSA;G950;04;TRENTINO ALTO ADIGE;
022230;PREDAIA;TN;TRENTO;0;PREDAIA;M344;04;TRENTINO ALTO ADIGE;
022147;PREDAZZO;TN;TRENTO;0;PREDAZZO;H018;04;TRENTINO ALTO ADIGE;
022245;PRIMIERO SAN MARTINO DI CASTROZZA ;TN;TRENTO;0;PRIMIERO SAN MARTINO DI CASTROZZA ;M359;04;TRENTINO ALTO ADIGE;
022150;RABBI;TN;TRENTO;0;RABBI;H146;04;TRENTINO ALTO ADIGE;
022152;REVO';TN;TRENTO;0;REVO';H254;04;TRENTINO ALTO ADIGE;
022153;RIVA DEL GARDA;TN;TRENTO;0;RIVA DEL GARDA;H330;04;TRENTINO ALTO ADIGE;
022154;ROMALLO;TN;TRENTO;0;ROMALLO;H506;04;TRENTINO ALTO ADIGE;
022155;ROMENO;TN;TRENTO;0;ROMENO;H517;04;TRENTINO ALTO ADIGE;
022156;RONCEGNO TERME;TN;TRENTO;0;RONCEGNO;H528;04;TRENTINO ALTO ADIGE;
022157;RONCHI VALSUGANA;TN;TRENTO;0;RONCHI VALSUGANA;H532;04;TRENTINO ALTO ADIGE;
022135;RONZO-CHIENIS;TN;TRENTO;0;RONZO CHIENIS;M303;04;TRENTINO ALTO ADIGE;
022159;RONZONE;TN;TRENTO;0;RONZONE;H552;04;TRENTINO ALTO ADIGE;
022160;ROVERE' DELLA LUNA;TN;TRENTO;0;ROVERE' DELLA LUNA;H607;04;TRENTINO ALTO ADIGE;
022161;ROVERETO;TN;TRENTO;0;ROVERETO;H612;04;TRENTINO ALTO ADIGE;
022162;RUFFRE-MENDOLA;TN;TRENTO;0;RUFFRE';H634;04;TRENTINO ALTO ADIGE;
022163;RUMO;TN;TRENTO;0;RUMO;H639;04;TRENTINO ALTO ADIGE;
022164;SAGRON MIS;TN;TRENTO;0;SAGRON MIS;H666;04;TRENTINO ALTO ADIGE;
022165;SAMONE;TN;TRENTO;0;SAMONE;H754;04;TRENTINO ALTO ADIGE;
022231;SAN LORENZO DORSINO;TN;TRENTO;0;SAN LORENZO DORSINO;M345;04;TRENTINO ALTO ADIGE;
022167;SAN MICHELE ALL'ADIGE;TN;TRENTO;0;SAN MICHELE ALL'ADIGE;I042;04;TRENTINO ALTO ADIGE;
022168;SANT'ORSOLA TERME;TN;TRENTO;0;SANT'ORSOLA TERME;I354;04;TRENTINO ALTO ADIGE;
022169;SANZENO;TN;TRENTO;0;SANZENO;I411;04;TRENTINO ALTO ADIGE;
022170;SARNONICO;TN;TRENTO;0;SARNONICO;I439;04;TRENTINO ALTO ADIGE;
022171;SCURELLE;TN;TRENTO;0;SCURELLE;I554;04;TRENTINO ALTO ADIGE;
022172;SEGONZANO;TN;TRENTO;0;SEGONZANO;I576;04;TRENTINO ALTO ADIGE;
022246;SELLA GIUDICARIE;TN;TRENTO;0;SELLA GIUDICARIE;M360;04;TRENTINO ALTO ADIGE;
022173;SFRUZ;TN;TRENTO;0;SFRUZ;I714;04;TRENTINO ALTO ADIGE;
022176;SORAGA;TN;TRENTO;0;SORAGA;I839;04;TRENTINO ALTO ADIGE;
022177;SOVER;TN;TRENTO;0;SOVER;I871;04;TRENTINO ALTO ADIGE;
022179;SPIAZZO;TN;TRENTO;0;SPIAZZO;I899;04;TRENTINO ALTO ADIGE;
022180;SPORMAGGIORE;TN;TRENTO;0;SPORMAGGIORE;I924;04;TRENTINO ALTO ADIGE;
022181;SPORMINORE;TN;TRENTO;0;SPORMINORE;I925;04;TRENTINO ALTO ADIGE;
022182;STENICO;TN;TRENTO;0;STENICO;I949;04;TRENTINO ALTO ADIGE;
022183;STORO;TN;TRENTO;0;STORO;I964;04;TRENTINO ALTO ADIGE;
022184;STREMBO;TN;TRENTO;0;STREMBO;I975;04;TRENTINO ALTO ADIGE;
