ID_AMBITO_UNIVOCO;DESCRIZIONE;AMBITO_DISC;ID_ATTIVITA_FORMATIVA;CLASSE;
1246;Formazione Modellistico-Applicativa;4;B;1045;
1247;Formazione Interdisciplinare e Applicata;1;C;1045;
1248;A Scelta dello Studente;1;D;1045;
1249;Per la Prova Finale;1;E;1045;
3047;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1045;
1250;Ulteriori Conoscenze Linguistiche;1;F;1045;
2008;Abilità Informatiche e Relazionali;2;F;1045;
2164;Tirocini;3;F;1045;
2320;Altro;4;F;1045;
2476;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1045;
2771;Formazione Logica e Fondazionale;1;T;1045;
2772;Formazione Algebrico-Geometrica;2;T;1045;
2773;Formazione Analitica;3;T;1045;
2774;Formazione Modellistico-Applicativa;4;T;1045;
1251;Discipline Generali per la Formazione del Medico;1;A;1046;
1252;Morfologia Umana;2;A;1046;
1253;Struttura, Funzione e Metabolismo delle Molecole d'Interesse Biologico;3;A;1046;
1254;Funzioni Biologiche Integrate degli Organi ed Apparati Umani;4;A;1046;
1255;Patologia Generale e Molecolare, Immunologia, Fisiopatologia Generale e Microbiologia;1;B;1046;
1256;Fisiopatologia, Metodologia Clinica, Propedeutica Clinica e Sistematica Medico-Chirurgica;2;B;1046;
1257;Medicina di Laboratorio e Diagnostica Integrata;3;B;1046;
1258;Clinica Psichiatrica e Discipline del Comportamento;4;B;1046;
1259;Discipline Neurologiche;5;B;1046;
1260;Clinica delle Specialita Medico-Chirurgiche;6;B;1046;
1261;Clinica Medico-Chirurgica degli Organi di Senso;7;B;1046;
1262;Clinica Medico-Chirurgica dell'Apparato Locomotore;8;B;1046;
1263;Clinica Generale Medica e Chirurgica;9;B;1046;
1264;Discipline Farmacologiche e Tossicologiche;10;B;1046;
1265;Discipline Pediatriche;11;B;1046;
1266;Discipline Ostetrico-Ginecologiche e della Riproduzione;12;B;1046;
1240;Discipline Anatomo-Patologiche e Correlazioni Anatomo-Cliniche;13;B;1046;
1214;Discipline Radiologiche e Radioterapiche;14;B;1046;
1215;Emergenze Medico-Chirurgiche;15;B;1046;
1216;Medicina e Sanita Pubblica e degli Ambienti di Lavoro e Scienze Medico Legali;16;B;1046;
1217;Medicina di Comunita;17;B;1046;
1218;Formazione Clinica Interdisciplinare: Medicina Basata Sulle Evidenze;18;B;1046;
1219;Basi Strutturali e Funzionali;1;C;1046;
1220;Specialita Medico-Chirurgiche;2;C;1046;
1221;Scienze Umane;3;C;1046;
1222;Informatica e Statistica Bio-Medica;4;C;1046;
1223;Interazione con le Professioni dell'Area Sanitaria;5;C;1046;
1224;Valutazione e Gestione Sanitaria;6;C;1046;
1225;A Scelta dello Studente;1;D;1046;
1226;Per la Prova Finale;1;E;1046;
3048;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1046;
1227;Ulteriori Conoscenze Linguistiche;1;F;1046;
2009;Abilità Informatiche e Relazionali;2;F;1046;
2165;Tirocini;3;F;1046;
2321;Altro;4;F;1046;
2477;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1046;
2775;Patologia Generale e Molecolare, Immunologia, Fisiopatologia Generale e Microbiologia;1;T;1046;
2776;Fisiopatologia, Metodologia Clinica, Propedeutica Clinica e Sistematica Medico-Chirurgica;2;T;1046;
2777;Medicina di Laboratorio e Diagnostica Integrata;3;T;1046;
2778;Clinica Psichiatrica e Discipline del Comportamento;4;T;1046;
2779;Discipline Neurologiche;5;T;1046;
2780;Clinica delle Specialita Medico-Chirurgiche;6;T;1046;
2781;Clinica Medico-Chirurgica degli Organi di Senso;7;T;1046;
2782;Clinica Medico-Chirurgica dell'Apparato Locomotore;8;T;1046;
2783;Clinica Generale Medica e Chirurgica;9;T;1046;
2784;Discipline Farmacologiche e Tossicologiche;10;T;1046;
2785;Discipline Pediatriche;11;T;1046;
2786;Discipline Ostetrico-Ginecologiche e della Riproduzione;12;T;1046;
2770;Discipline Anatomo-Patologiche e Correlazioni Anatomo-Cliniche;13;T;1046;
2761;Discipline Radiologiche e Radioterapiche;14;T;1046;
2762;Emergenze Medico-Chirurgiche;15;T;1046;
2763;Medicina e Sanita Pubblica e degli Ambienti di Lavoro e Scienze Medico Legali;16;T;1046;
2764;Medicina di Comunita;17;T;1046;
2765;Formazione Clinica Interdisciplinare: Medicina Basata Sulle Evidenze;18;T;1046;
1228;Discipline Applicate Agli Studi Medico-Veterinari;1;A;1047;
1229;Discipline Biologiche e Genetiche Vegetali ed Animali;2;A;1047;
1230;Discipline della Struttura, Funzione e Metabolismo delle Molecole di Interesse Biologico;3;A;1047;
1231;Discipline della Struttura e Funzione degli Organismi Animali;4;A;1047;
1232;Discipline della Zootecnia, allevamento e Nutrizione Animale;1;B;1047;
1233;Discipline della Morfologia e Funzione degli Organismi Animali e Malattie Infettive ed Infestive;2;B;1047;
1234;Discipline Anatomo-Patologiche ed Ispettive Veterinarie;3;B;1047;
1235;Discipline Cliniche Veterinarie;4;B;1047;
1236;Formazione Interdisciplinare;1;C;1047;
1237;A Scelta dello Studente;1;D;1047;
1238;Per la Prova Finale;1;E;1047;
3049;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1047;
1239;Ulteriori Conoscenze Linguistiche;1;F;1047;
2010;Abilità Informatiche e Relazionali;2;F;1047;
2166;Tirocini;3;F;1047;
2322;Altro;4;F;1047;
2478;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1047;
2766;Discipline della Zootecnia, allevamento e Nutrizione Animale;1;T;1047;
2767;Discipline della Morfologia e Funzione degli Organismi Animali e Malattie Infettive ed Infestive;2;T;1047;
2768;Discipline Anatomo-Patologiche ed Ispettive Veterinarie;3;T;1047;
2769;Discipline Cliniche Veterinarie;4;T;1047;
1213;Discipline Economiche, Politologiche e Sociologiche;1;A;1048;
1183;Discipline Statistico-Matematiche;2;A;1048;
1184;Discipline Politologiche e Sociologiche;1;B;1048;
1185;Discipline Giuridiche;2;B;1048;
1186;Discipline Economico-Statistiche;3;B;1048;
1187;Discipline Economico-Aziendali;4;B;1048;
1188;Formazione Interdisciplinare;1;C;1048;
1189;A Scelta dello Studente;1;D;1048;
1190;Per la Prova Finale;1;E;1048;
3050;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1048;
1191;Ulteriori Conoscenze Linguistiche;1;F;1048;
2011;Abilità Informatiche e Relazionali;2;F;1048;
2167;Tirocini;3;F;1048;
2323;Altro;4;F;1048;
2479;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1048;
3142;Discipline Politologiche e Sociologiche;1;T;1048;
3143;Discipline Giuridiche;2;T;1048;
3144;Discipline Economico-Statistiche;3;T;1048;
3145;Discipline Economico-Aziendali;4;T;1048;
1192;Sociologico;1;A;1049;
1193;Statistico, Economico e Demografico;2;A;1049;
1194;Antropologico Culturale, Psicologico Sociale e Politologico;3;A;1049;
1195;Giuridico;4;A;1049;
1196;Sociologico, Antropologico Culturale, Psicologico e Politologico;1;B;1049;
1197;Statistico, Economico, Demografico e Informatico;2;B;1049;
1198;Formazione Interdisciplinare;1;C;1049;
1199;A Scelta dello Studente;1;D;1049;
1200;Per la Prova Finale;1;E;1049;
3051;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1049;
1201;Ulteriori Conoscenze Linguistiche;1;F;1049;
2012;Abilità Informatiche e Relazionali;2;F;1049;
2168;Tirocini;3;F;1049;
2324;Altro;4;F;1049;
2480;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1049;
1202;Matematica, Informatica e Statistica;1;A;1050;
1203;Fisica e Chimica;2;A;1050;
1204;Discipline Matematiche, Fisiche e Informatiche;1;B;1050;
1205;Discipline Ingegneristiche;2;B;1050;
1206;Discipline Ingegneristiche;1;C;1050;
1207;Formazione Interdisciplinare;2;C;1050;
1208;A Scelta dello Studente;1;D;1050;
1209;Per la Prova Finale;1;E;1050;
3052;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1050;
1210;Ulteriori Conoscenze Linguistiche;1;F;1050;
2013;Abilità Informatiche e Relazionali;2;F;1050;
2169;Tirocini;3;F;1050;
2325;Altro;4;F;1050;
2481;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1050;
1211;Lingue e Letterature Moderne;1;A;1051;
1212;Discipline Filologiche e Letterarie;2;A;1051;
1181;Discipline Filosofiche e della Comunicazione;3;A;1051;
1150;Discipline Musicologiche;1;B;1051;
1151;Discipline delle Arti e dello Spettacolo;2;B;1051;
1152;Discipline Scientifiche Applicate;3;B;1051;
1153;Discipline Storiche;1;C;1051;
1154;Discipline Gestionali Applicate allo Spettacolo Musicale;2;C;1051;
1155;A Scelta dello Studente;1;D;1051;
1156;Per la Prova Finale;1;E;1051;
3053;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1051;
1157;Ulteriori Conoscenze Linguistiche;1;F;1051;
2014;Abilità Informatiche e Relazionali;2;F;1051;
2170;Tirocini;3;F;1051;
2326;Altro;4;F;1051;
2482;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1051;
1158;Discipline Generali per la Formazione dell'Odontoiatra;1;A;1052;
1159;Struttura, Funzione e Metabolismo delle Molecole d'Interesse Biologico;2;A;1052;
1160;Morfologia Umana, Funzioni Biologiche Integrate degli Organi ed Apparati Umani;3;A;1052;
1161;Discipline Odontoiatriche e Radiologiche;1;B;1052;
1162;Discipline Mediche di Rilevanza Odontoiatrica;2;B;1052;
1163;Diagnostica di Laboratorio;3;B;1052;
1164;Formazione Interdisciplinare;1;C;1052;
1165;A Scelta dello Studente;1;D;1052;
1166;Per la Prova Finale;1;E;1052;
3054;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1052;
1167;Ulteriori Conoscenze Linguistiche;1;F;1052;
2015;Abilità Informatiche e Relazionali;2;F;1052;
2171;Tirocini;3;F;1052;
2327;Altro;4;F;1052;
2483;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1052;
1168;Biomedico;1;A;1053;
1169;Psicologico e Pedagogico;2;A;1053;
1170;Storico-Giuridico-Sociale;3;A;1053;
1171;Economico e Statistico;4;A;1053;
1172;Discipline Motorie e Sportive;5;A;1053;
1173;Discipline Motorie e Sportive;1;B;1053;
1174;Psicologico e Pedagogico;2;B;1053;
1175;Economico e Statistico;3;B;1053;
1176;Giuridico;4;B;1053;
1177;Ingegneristico e Informatico;5;B;1053;
1178;Biomedico;1;C;1053;
1179;Politico Sociologico;2;C;1053;
1180;A Scelta dello Studente;1;D;1053;
1182;Per la Prova Finale;1;E;1053;
3055;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1053;
1149;Ulteriori Conoscenze Linguistiche;1;F;1053;
2016;Abilità Informatiche e Relazionali;2;F;1053;
2172;Tirocini;3;F;1053;
2328;Altro;4;F;1053;
2484;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1053;
2756;Discipline Motorie e Sportive;1;T;1053;
2757;Psicologico e Pedagogico;2;T;1053;
2758;Economico e Statistico;3;T;1053;
2759;Giuridico;4;T;1053;
2760;Ingegneristico e Informatico;5;T;1053;
1119;Matematica, Informatica, Statistica e Demografia;1;A;1054;
1120;Ecologia, Geografia e Storia delle Trasformazioni del Territorio;2;A;1054;
1121;Diritto, Economia, Sociologia;3;A;1054;
1122;Rappresentazione;4;A;1054;
1123;Urbanistica e Pianificazione;1;B;1054;
1124;Ingegneria e Scienze del Territorio;2;B;1054;
1125;Economia, Politica e Sociologia;3;B;1054;
1126;Ambiente;4;B;1054;
1127;Cultura Umanistica;1;C;1054;
1128;Cultura Economica;2;C;1054;
1129;Cultura Architettonica, Ingegneristica e dell'Ambiente;3;C;1054;
1130;A Scelta dello Studente;1;D;1054;
1131;Per la Prova Finale;1;E;1054;
3056;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1054;
1132;Ulteriori Conoscenze Linguistiche;1;F;1054;
2017;Abilità Informatiche e Relazionali;2;F;1054;
2173;Tirocini;3;F;1054;
2329;Altro;4;F;1054;
2485;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1054;
2748;Urbanistica e Pianificazione;1;T;1054;
2749;Ingegneria e Scienze del Territorio;2;T;1054;
2750;Economia, Politica e Sociologia;3;T;1054;
2751;Ambiente;4;T;1054;
1133;Teorie e Problemi della Comunicazione;1;A;1055;
1134;Discipline del Territorio, della Grafica e degli Spazi Museali;2;A;1055;
1135;Discipline Economiche;3;A;1055;
1136;Linguistica Italiana e Lingue Straniere;1;B;1055;
1137;Discipline Gestionali;2;B;1055;
1138;Discipline delle Arti e dello Spettacolo;3;B;1055;
1139;Discipline Storiche e Giuridiche;4;B;1055;
1140;Discipline Informatiche e del Linguaggio;1;C;1055;
1141;Discipline Filosofiche, Politiche, Antropologiche e Sociologiche;2;C;1055;
1142;Discipline Psico-Sociali;3;C;1055;
1143;A Scelta dello Studente;1;D;1055;
1144;Per la Prova Finale;1;E;1055;
3057;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1055;
1145;Ulteriori Conoscenze Linguistiche;1;F;1055;
2018;Abilità Informatiche e Relazionali;2;F;1055;
2174;Tirocini;3;F;1055;
2330;Altro;4;F;1055;
2486;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1055;
2752;Linguistica Italiana e Lingue Straniere;1;T;1055;
2753;Discipline Gestionali;2;T;1055;
2754;Discipline delle Arti e dello Spettacolo;3;T;1055;
2755;Discipline Storiche e Giuridiche;4;T;1055;
1146;Discipline Pedagogiche;1;A;1056;
1147;Discipline Psicologiche;2;A;1056;
1148;Economico e Aziendale;3;A;1056;
1118;Discipline Pedagogiche, Metodologico-Didattiche e dell'Educazione degli Adulti;1;B;1056;
1092;Discipline Antropologiche e Psicologiche;2;B;1056;
1093;Discipline della Salute e dell'Integrazione dei Disabili;3;B;1056;
1094;Discipline Sociologiche, Economiche e Istituzionali;4;B;1056;
1095;Discipline Storiche e Interculturali;1;C;1056;
1096;Discipline Filosofiche;2;C;1056;
1097;Discipline Giuridiche;3;C;1056;
1098;Discipline dell'Organizzazione della Cultura;4;C;1056;
1099;A Scelta dello Studente;1;D;1056;
1100;Per la Prova Finale;1;E;1056;
3058;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1056;
1101;Ulteriori Conoscenze Linguistiche;1;F;1056;
2019;Abilità Informatiche e Relazionali;2;F;1056;
2175;Tirocini;3;F;1056;
2331;Altro;4;F;1056;
2487;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1056;
2747;Discipline Pedagogiche, Metodologico-Didattiche e dell'Educazione degli Adulti;1;T;1056;
2740;Discipline Antropologiche e Psicologiche;2;T;1056;
2741;Discipline della Salute e dell'Integrazione dei Disabili;3;T;1056;
2742;Discipline Sociologiche, Economiche e Istituzionali;4;T;1056;
1102;Discipline Sociologiche;1;A;1057;
1103;Discipline Giuridico-Politologiche ed Economico-Statistiche;2;A;1057;
1104;Discipline Sociologiche;1;B;1057;
1105;Discipline Giuridico-Politologiche, Economico-Statistico-Sociali e Demografiche, Psicologiche e Antropologiche;2;B;1057;
1106;Formazione Interdisciplinare;1;C;1057;
1107;A Scelta dello Studente;1;D;1057;
1108;Per la Prova Finale;1;E;1057;
3059;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1057;
1109;Ulteriori Conoscenze Linguistiche;1;F;1057;
2020;Abilità Informatiche e Relazionali;2;F;1057;
2176;Tirocini;3;F;1057;
2332;Altro;4;F;1057;
2488;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1057;
1110;Discipline Psicologiche;1;A;1058;
1111;Discipline Antropologico Sociologiche, Filosofico Pedagogiche e Biologico Tecniche;2;A;1058;
1112;Psicologia Generale e Fisiologica;1;B;1058;
1113;Psicologia dello Sviluppo e dell'Educazione;2;B;1058;
1114;Psicologia Sociale e del Lavoro;3;B;1058;
1115;Psicologia Dinamica e Clinica;4;B;1058;
1116;Ambito Scientifico-Tecnologico e dei Metodi Quantitativi;1;C;1058;
1117;Ambito delle Scienze Biologiche e Mediche;2;C;1058;
1086;Ambito delle Discipline Linguistiche, Storiche, Filosofiche e Pedagogiche;3;C;1058;
1057;Ambito delle Discipline Economiche e Sociologiche;4;C;1058;
1058;A Scelta dello Studente;1;D;1058;
1059;Per la Prova Finale;1;E;1058;
3060;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1058;
1060;Ulteriori Conoscenze Linguistiche;1;F;1058;
2021;Abilità Informatiche e Relazionali;2;F;1058;
2177;Tirocini;3;F;1058;
2333;Altro;4;F;1058;
2489;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1058;
2743;Psicologia Generale e Fisiologica;1;T;1058;
2744;Psicologia dello Sviluppo e dell'Educazione;2;T;1058;
2745;Psicologia Sociale e del Lavoro;3;T;1058;
2746;Psicologia Dinamica e Clinica;4;T;1058;
1061;Discipline Economico-Sociali;1;A;1059;
1062;Discipline Informatiche;2;A;1059;
1063;Discipline Semiotiche e Linguistiche;3;A;1059;
1064;Linguistica Italiana e Lingue Straniere;1;B;1059;
1065;Discipline dei Media, del Design e della Grafica;2;B;1059;
1066;Discipline Economiche;3;B;1059;
1067;Discipline Psico-Sociali e Statistiche;1;C;1059;
1068;Formazione Interdisciplinare;2;C;1059;
1069;A Scelta dello Studente;1;D;1059;
1070;Per la Prova Finale;1;E;1059;
3061;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1059;
1071;Ulteriori Conoscenze Linguistiche;1;F;1059;
2022;Abilità Informatiche e Relazionali;2;F;1059;
2178;Tirocini;3;F;1059;
2334;Altro;4;F;1059;
2490;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1059;
1072;Storico;1;A;1060;
1073;Economico;2;A;1060;
1074;Giuridico;3;A;1060;
1075;Politologico;4;A;1060;
1076;Sociologico;5;A;1060;
1077;Discipline Storico-Politiche;1;B;1060;
1078;Discipline Economico-Politiche;2;B;1060;
1079;Discipline Politico Sociali;3;B;1060;
1080;Discipline Politologiche;4;B;1060;
1081;Discipline Giuridiche;5;B;1060;
1082;Discipline Giuridiche;1;C;1060;
1083;Linguistica;2;C;1060;
1084;A Scelta dello Studente;1;D;1060;
1085;Per la Prova Finale;1;E;1060;
3062;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1060;
1087;Ulteriori Conoscenze Linguistiche;1;F;1060;
2023;Abilità Informatiche e Relazionali;2;F;1060;
2179;Tirocini;3;F;1060;
2335;Altro;4;F;1060;
2491;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1060;
2735;Discipline Storico-Politiche;1;T;1060;
2736;Discipline Economico-Politiche;2;T;1060;
2737;Discipline Politico Sociali;3;T;1060;
2738;Discipline Politologiche;4;T;1060;
2739;Discipline Giuridiche;5;T;1060;
1088;Discipline Matematiche, Informatiche e Statistiche;1;A;1061;
1089;Discipline Fisiche e Chimiche;2;A;1061;
1090;Discipline Fisiche e Chimiche;1;B;1061;
1091;Discipline dell'Ingegneria;2;B;1061;
1053;Discipline Scientifiche e Ingegneristiche;1;C;1061;
1023;Formazione Interdisciplinare e Culture di Contesto;2;C;1061;
1024;A Scelta dello Studente;1;D;1061;
1025;Per la Prova Finale;1;E;1061;
3063;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1061;
1026;Ulteriori Conoscenze Linguistiche;1;F;1061;
2024;Abilità Informatiche e Relazionali;2;F;1061;
2180;Tirocini;3;F;1061;
2336;Altro;4;F;1061;
2492;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1061;
1028;Discipline Fisiche, Matematiche e Informatiche;1;A;1062;
1029;Discipline Chimiche;2;A;1062;
1030;Discipline Biochimiche;1;B;1062;
1031;Discipline Analitiche e Ambientali;2;B;1062;
1032;Discipline Inorganiche Chimico-Fisiche;3;B;1062;
1033;Discipline Industriali;4;B;1062;
1034;Discipline Organiche;5;B;1062;
1035;Formazione Interdisciplinare;1;C;1062;
1036;Discipline di Contesto;2;C;1062;
1037;A Scelta dello Studente;1;D;1062;
1038;Per la Prova Finale;1;E;1062;
3064;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1062;
1027;Ulteriori Conoscenze Linguistiche;1;F;1062;
2025;Abilità Informatiche e Relazionali;2;F;1062;
2181;Tirocini;3;F;1062;
2337;Altro;4;F;1062;
2493;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1062;
2726;Discipline Biochimiche;1;T;1062;
2727;Discipline Analitiche e Ambientali;2;T;1062;
2728;Discipline Inorganiche Chimico-Fisiche;3;T;1062;
2729;Discipline Industriali;4;T;1062;
2730;Discipline Organiche;5;T;1062;
1039;Discipline Filosofiche e Psicologiche;1;A;1063;
1040;Discipline Biologiche e Psicobiologiche;2;A;1063;
1041;Discipline Economiche e Sociali;3;A;1063;
1042;Discipline Matematiche, Informatiche e Statistiche;4;A;1063;
1043;Discipline Filosofiche;1;B;1063;
1044;Discipline Psicologiche;2;B;1063;
1045;Neuroscienze;3;B;1063;
1046;Discipline Matematiche e Informatiche;4;B;1063;
1047;Discipline Filosofiche e Pedagogiche;1;C;1063;
1048;Discipline Biologiche;2;C;1063;
1049;Discipline Economiche, Statistiche e Sociali;3;C;1063;
1050;Discipline Matematiche e dell'Ingegneria;4;C;1063;
1051;A Scelta dello Studente;1;D;1063;
1052;Per la Prova Finale;1;E;1063;
3065;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1063;
1054;Ulteriori Conoscenze Linguistiche;1;F;1063;
2026;Abilità Informatiche e Relazionali;2;F;1063;
2182;Tirocini;3;F;1063;
2338;Altro;4;F;1063;
2494;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1063;
2731;Discipline Filosofiche;1;T;1063;
2732;Discipline Psicologiche;2;T;1063;
2733;Neuroscienze;3;T;1063;
2734;Discipline Matematiche e Informatiche;4;T;1063;
1055;Economico;1;A;1064;
1056;Aziendale;2;A;1064;
1022;Matematico-Statistico;3;A;1064;
988;Giuridico;4;A;1064;
989;Economico;1;B;1064;
990;Aziendale;2;B;1064;
991;Matematico-Statistico;3;B;1064;
992;Giuridico;4;B;1064;
993;Storico-Economico;1;C;1064;
994;Giuridico-Economico;2;C;1064;
995;Formazione Interdisciplinare;3;C;1064;
996;A Scelta dello Studente;1;D;1064;
997;Per la Prova Finale;1;E;1064;
3066;Valore Totale se Dato Disaggregato Non Disponibile;3;E;1064;
998;Ulteriori Conoscenze Linguistiche;1;F;1064;
2027;Abilità Informatiche e Relazionali;2;F;1064;
2183;Tirocini;3;F;1064;
2339;Altro;4;F;1064;
2495;Valore Totale se Dato Disaggregato Non Disponibile;5;F;1064;
