ID_SCUOLA;CODICE_SCUOLA;DENOMINAZIONE;TIPO_SCUOLA;ENTE;REGIONE;PROVINCIA;COMUNE;CAP;INDIRIZZO;TELEFONO;LIVELLO_FUNZIONALE;CODICE_SCUOLA_RIFERIMENTO;TIPOLOGIA;TIPOLOGIA_SEDE;PARITA;CODICE_ISTAT;
7806;VRPL01500D;ALLE STIMATE - LICEO LINGUISTICO;LICEO LINGUISTICO;Non statale;VENETO;VERONA;VERONA;37100;V.MONTANARI 1/3;045 8006662;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
6171;VRPC01000C;GIOVANNI COTTA;LICEO CLASSICO;Statale;VENETO;VERONA;LEGNAGO;37045;VIALE DEI TIGLI,50;0442 20436;ISTITUTO PRINCIPALE;;;;;023044;
6172;VRPC020003;SCIPIONE MAFFEI;LICEO CLASSICO;Statale;VENETO;VERONA;VERONA;37121;VIA ABRAMO MASSALONGO 4;045 8001904;ISTITUTO PRINCIPALE;;;;;023091;
7807;VRPL06500E;LAVINIA MONDIN;LICEO LINGUISTICO;Non statale;VENETO;VERONA;VERONA;37122;V.VALVERDE 19;045 8034094;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
7808;VRPL075005;LICEO LINGUISTICO S.CARLO;LICEO LINGUISTICO;Non statale;VENETO;VERONA;VERONA;37100;VIA VILLA 12;045 8342055;;;;LEGALMENTE RICONOSCIUTA;;023091;
7809;VRPM01500Q;CAMPOSTRINI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Non statale;VENETO;VERONA;VERONA;37129;VIA S.MARIA IN ORGANO, 2;045 8670611;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
7810;VRPM055006;FIGLIE S.CUORE DI GESU'-SEGHETTI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Non statale;VENETO;VERONA;VERONA;37100;P.ZA CITTADELLA 10;045 8006842;;;;LEGALMENTE RICONOSCIUTA;;023091;
7811;VRPQ01500X;S.ANGELA MERICI;SCUOLA MAGISTRALE;Non statale;VENETO;VERONA;VERONA;37100;V.MURO PADRI 20;045 8006833;;;;SCUOLA MAGISTRALE CONVENZIONATA;PARITARIA;023091;
7812;VRPQ02500E;SCUOLA SUPERIORE EGERIA;SCUOLA MAGISTRALE;Non statale;VENETO;VERONA;VERONA;37100;V.NASCIMBENI 10;045 569527;;;;SCUOLA MAGISTRALE CONVENZIONATA;PARITARIA;023091;
7813;VRPS01500P;ALEARDO ALEARDI;LICEO SCIENTIFICO;Non statale;VENETO;VERONA;VERONA;37138;V.SEGANTINI 20;045 578200;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
7814;VRPS025009;DON BOSCO;LICEO SCIENTIFICO;Non statale;VENETO;VERONA;VERONA;37123;V.PROVOLO 16;045 8070711;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
7815;VRPS03500X;PICCOLE FIGLIE S.GIUSEPPE;LICEO SCIENTIFICO;Non statale;VENETO;VERONA;VERONA;37100;V. BOLZANO 1;045 500398;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
7816;VRPS055005;ALLE STIMATE - LICEO SCIENTIFICO;LICEO SCIENTIFICO;Non statale;VENETO;VERONA;VERONA;37100;V.MONTANARI 1/3;045 8006662;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
7817;VRPS07500A;BENACUS;LICEO SCIENTIFICO;Non statale;VENETO;VERONA;CASTELNUOVO DEL GARDA;37010;V. XXV APRILE, 100;045 7553666;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023022;
7818;VRPS09500G;LAVINIA MONDIN;LICEO SCIENTIFICO;Non statale;VENETO;VERONA;VERONA;37122;V.VALVERDE 19;045 8034094;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
7819;VRRC07500V;BON BRENZONI;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Non statale;VENETO;VERONA;VERONA;37100;V. XX SETTEMBRE 19;045 8006169;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
7820;VRRI01500X;MICHELANGELO BUONARROTI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Non statale;VENETO;VERONA;VERONA;37123;VIA ROSMINI 6;045 8005982;;;;LEGALMENTE RICONOSCIUTA;PARITARIA;023091;
9274;VRPMX00449;ISTITUTO MAGISTRALE SAN GIUSEPPE;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;VENETO;VERONA;LEGNAGO;37045;;;;;;;;023044;
9396;VRPLX00571;MARCO VITRUVIO;LICEO LINGUISTICO;Statale;VENETO;VERONA;VERONA;37100;LUNG. GALTAROSSA, 22;;;;;;;023091;
9041;VRPCX00217;ISTITUTO CANOSSIANO;LICEO CLASSICO;Non statale;VENETO;VERONA;LEGNAGO;37045;VIA DE MASSARI, 2;0442 27011;;;;LEGALMENTE RICONOSCIUTA;;023044;
9043;VRISX00219;SAN GIORGIO;ISTITUTO SUPERIORE;Non statale;VENETO;VERONA;VERONA;37123;VIA ROSMINI, 6;045 8034543;ISTITUTO PRINCIPALE;;IS;LEGALMENTE RICONOSCIUTA;;023091;
9044;VRISX00220;GAVIA;ISTITUTO SUPERIORE;Non statale;VENETO;VERONA;VERONA;37128;VIALE DEI COLLI, 27;045 917821;ISTITUTO PRINCIPALE;;IS;LEGALMENTE RICONOSCIUTA;;023091;
10910;VRPC005001;ISTITUTO SALESIANO DON BOSCO - LICEO CLASSICO DON BOSCO;LICEO CLASSICO;Non statale;VENETO;VERONA;VERONA;37123;VIA PROVOLO, 16;;;;;;;023091;
9273;VRPCX00448;GIOVANNI COTTA;LICEO CLASSICO;Statale;VENETO;VERONA;LEGNAGO;-;VIALE DEI TIGLI, 50;;;;;;;023044;
8809;VRIS002007;N. NANI - UMBERTO BOCCIONI;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;VERONA;37138;VIA DELLE COSTE, 6;045 569548;ISTITUTO PRINCIPALE;;IS;;;023091;
8810;VRIS003003;M. MINGHETTI;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;LEGNAGO;37045;VIA FRATTINI;0442 601755;ISTITUTO PRINCIPALE;;IS;;;023044;
8811;VRIS00400V;M.O. LUCIANO DAL CERO;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;SAN BONIFACIO;37047;VIA FIUME 28/BIS;045 7611398;ISTITUTO PRINCIPALE;;IS;;;023069;
8812;VRIS00600E;L.CARNACINA;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;BARDOLINO;37011;VIA EUROPA UNITA;045 7210122;ISTITUTO PRINCIPALE;;IS;;;023006;
8813;VRIS00700A;ANTI C.;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;VILLAFRANCA DI VERONA;37069;VIA MAGENTA 7B;045 6303088;ISTITUTO PRINCIPALE;;IS;;;023096;
8814;VRIS008006;GUARINO VERONESE;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;SAN BONIFACIO;37047;VIA VITTORIO VENETO 28;045 7610190;ISTITUTO PRINCIPALE;;IS;;;023069;
9395;VRPCX00570;ALLE STIMATE - LICEO CLASSICO;LICEO CLASSICO;Statale;VENETO;VERONA;VERONA;;;;;;;;;023091;
9151;VRPSX00326;LICEO SCIENTIFICO STATALE;LICEO SCIENTIFICO;Statale;VENETO;VERONA;SAN PIETRO IN CARIANO;37029;VIA LENGUIN;045 6800761;;;;;;023076;
9170;VRPSX00345;ISTITUTO GAVIA;LICEO SCIENTIFICO;Statale;VENETO;VERONA;VERONA;37128;VIALE DEI COLLI, 27;045 917821;;;;;;023091;
9171;VRPCX00346;ISTITUTO GAVIA;LICEO CLASSICO;Statale;VENETO;VERONA;VERONA;37128;VIALE DEI COLLI, 27;045 917821;;;;;;023091;
9172;VRPMX00347;SCUOLA CAMPOSTRINI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Non statale;VENETO;VERONA;VERONA;37129;VIA SANTA MARIA IN ORGANO, 2;045 8670611;;;;LEGALMENTE RICONOSCIUTA;;023091;
9173;VRPLX00348;LICEO LINGUISTICO SAN GIORGIO;LICEO LINGUISTICO;Non statale;VENETO;VERONA;VERONA;37123;VIA ROSMINI, 6;045 8034543;;;;LEGALMENTE RICONOSCIUTA;;023091;
9174;VRISX00349;MICHELE SANMICHELI;ISTITUTO SUPERIORE;Non statale;VENETO;VERONA;VERONA;37100;PIAZZA BERNARDI, 2;045 8003721;ISTITUTO PRINCIPALE;;IS;LEGALMENTE RICONOSCIUTA;;023091;
8808;VRIS00100B;LEONARDO DA VINCI;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;CEREA;37053;VIA GHANDI;0442 82064;ISTITUTO PRINCIPALE;;IS;;;023025;
12030;VRPS005004;DON NICOLA MAZZA;LICEO SCIENTIFICO;Non statale;VENETO;VERONA;VERONA;;VIA S. CARLO, 5;;;;;;;023091;
11561;VRPS3P500M;SEGHETTI  (SCIENZE APPLICATE);LICEO SCIENTIFICO;Non statale;VENETO;VERONA;VERONA;37122;PIAZZA CITTADELLA, 10;045 8001433;;;;;;023091;
12450;VRTF005006;ISTITUTO TECNICO INDUSTRIALESAN ZENO-DIURNO;ISTITUTO TECNICO INDUSTRIALE;Non statale;VENETO;VERONA;VERONA;37138;VIA DON MINZONI,50;;;;;;;023091;
11350;VRPM27500E;LAVINIA MONDIN;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Non statale;VENETO;VERONA;VERONA;;VIA VALVERDE, 19;;;;;;;023091;
8965;VRPMX00141;ISTITUTO MAGISTRALE ZAMBONI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;VENETO;VERONA;VERONA;37138;VIA VENIER, 6;045 8349517;;;;;;023091;
10279;VRIS01200T;STEFANI-BENTEGODI;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;ISOLA DELLA SCALA;37063;VIA RIMEMBRANZA 53;0457 300252;ISTITUTO PRINCIPALE;;IS;;;023040;
10505;VRIS016005;L. CALABRESE - P. LEVI;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;SAN PIETRO IN CARIANO;37029;VIA MARA 6;045 7702648;ISTITUTO PRINCIPALE;;IS;;;023076;
10221;VRIS017001;MARIE CURIE GARDA-BUSSOLENGO;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;GARDA;37016;VIA BARBARANI;0456 270680;ISTITUTO PRINCIPALE;;IS;;;023036;
10813;VRIS009002;IS M.SANMICHELI;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;VERONA;37129;PIAZZA BERNARDI 2;045 8003721;ISTITUTO PRINCIPALE;;IS;;;023091;
10814;VRIS011002;ETTORE BOLISANI;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;ISOLA DELLA SCALA;37063;VIALE RIMEMBRANZA 42;0457 300922;ISTITUTO PRINCIPALE;;IS;;;023040;
10815;VRIS01400D;G.SILVA-M.RICCI;ISTITUTO SUPERIORE;Statale;VENETO;VERONA;LEGNAGO;37045;VIA NINO BIXIO 53;0442 21593;ISTITUTO PRINCIPALE;;IS;;;023044;
10329;VRRA02000Q;G.MEDICI;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;VENETO;VERONA;LEGNAGO;37045;VIA NINO BIXIO, 49;0442 20036;;;;;;023044;
6135;VISL00101A;G.G. TRISSINO;LICEO ARTISTICO;Statale;VENETO;VICENZA;VALDAGNO;36078;VIA GAETANO MARZOTTO 1;0445 411133;;VIIS001003;SS;;;024111;
6102;VIPC00101A;G.G. TRISSINO;LICEO CLASSICO;Statale;VENETO;VICENZA;VALDAGNO;36078;VIA LUNGO A. MANZONI 18;0445 401615;;VIIS001003;SS;;;024111;
6157;VITD002015;LEONARDO DA VINCI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;ARZIGNANO;36071;VIA A. FORTIS, 3;0444 672206;;VIIS00200V;SS;;;024008;
6109;VIPS002019;LEONARDO DA VINCI;LICEO SCIENTIFICO;Statale;VENETO;VICENZA;ARZIGNANO;36071;VIALE VICENZA 27/A;0444 676125;;VIIS00200V;SS;;;024008;
6148;VITD003011;L. LUZZATTI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;VALDAGNO;36078;VIALE TRENTO 1;0445 402339;;VIIS00300P;SS;;;024111;
6126;VIRI00301A;SEDE COORD. LUZZATTI;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;VENETO;VICENZA;VALDAGNO;36078;VIA A. DE GASPERI 1;0445 409167;;VIIS00300P;SS;;;024111;
6153;VITD00401R;U. MASOTTO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;NOVENTA VICENTINA;36025;VIA MARCONI 1;0444 887218;;VIIS00400E;SS;;;024074;
6112;VIPS004011;U. MASOTTO;LICEO SCIENTIFICO;Statale;VENETO;VICENZA;NOVENTA VICENTINA;36025;VIA VERONESE 4;0444 887324;;VIIS00400E;SS;;;024074;
6113;VIPS00601L;G. PERTILE;LICEO SCIENTIFICO;Statale;VENETO;VICENZA;ASIAGO;36012;V.MATTEOTTI155;0424 463130;;VIIS006006;SS;;;024009;
6154;VITD00601C;G. PERTILE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;ASIAGO;36012;VIA MATTEOTTI, 155;0424 63875;;VIIS006006;SS;;;024009;
6149;VITD007018;SILVIO CECCATO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;MONTECCHIO MAGGIORE;36075;VIA COLLODI 1;0444 694721;;VIIS007002;SS;;;024061;
6118;VIRC007011;SILVIO CECCATO;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;VENETO;VICENZA;MONTECCHIO MAGGIORE;36075;VIA S. BERNARDINO;0444 696518;;VIIS007002;SS;;;024061;
6130;VIRI00701N;SILVIO CECCATO;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;VENETO;VICENZA;MONTECCHIO MAGGIORE;36075;VIA SAN PIO X, 2;0444 499610;;VIIS007002;SS;;;024061;
6137;VISL009011;MARTINI;LICEO ARTISTICO;Statale;VENETO;VICENZA;SCHIO;36015;VIA MARASCHIN 9;0445 523118;;VIIS00900N;SS;;;024100;
6106;VIPM009015;IS MARTINI;LICEO SCIENZE SOCIALI (ex IST. MAGISTRALE);Statale;VENETO;VICENZA;SCHIO;36015;VIA PETITTI DI RORETO;;;VIIS00900N;SS;;;024100;
12232;VITF012012;ITI DA VINCI;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;NOVENTA VICENTINA;36025;VIA VERONESE,3;;;VIIS01200D;;;;024074;
11498;VIRA014026;ALBERTO PAROLINI - SEDE CARCERARIA;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;VENETO;VICENZA;VICENZA;;VIA DELLA SCOLA;;;VIIS014005;;;;024116;
11559;VITA014011;ALBERTO PAROLINI;ISTITUTO TECNICO AGRARIO;Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA SAN BORTOLO, 19;0424 522196;;VIIS014005;;;;024012;
6114;VIRA014015;ALBERTO PAROLINI;ISTITUTO PROFESSIONALE PER L'AGRICOLTURA E L'AMBIENTE;Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA SAN BORTOLO, 19;0424 522196;;VIIS014005;;;;024012;
11560;VITD016013;ITC  DA SCHIO;ISTITUTO TECNICO COMMERCIALE;Statale;VENETO;VICENZA;VICENZA;36100;VIA BADEN POWEL,33;;;VIIS01600R;;;;024116;
12231;VITD01701V;REMONDINI;ISTITUTO TECNICO COMMERCIALE;Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA TRAVETTORE, 33;0424 523592;;VIIS01700L;;;;024012;
6115;VIRC01701G;REMONDINI;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA TRAVETTORE, 33;0424 523592;;VIIS01700L;;;;024012;
11612;VISL01801Q;L.A. B.MONTAGNA;LICEO ARTISTICO;Statale;VENETO;VICENZA;VICENZA;36100;VIA MORA,93;;;VIIS01800C;;;;024116;
12081;VISL01901G;L.A. BOSCARDIN;LICEO ARTISTICO;Statale;VENETO;VICENZA;VICENZA;36100;VIA BADEN POWELL,35;0444 928688;;VIIS019008;;;;024116;
6159;VITE019012;S. BOSCARDIN;ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);Statale;VENETO;VICENZA;VICENZA;36100;VIA BADEN POWELL,35;0444 928688;;VIIS019008;SS;;;024116;
6116;VIRC017511;REMONDINI (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA TRAVETTORE, 33;0424 523592;CORSO SERALE;VIRC01701G;SS;;;024012;
6119;VIRC02050Q;ALMERICO DA SCHIO - SERALE;ISTITUTO PROFESSIONALE PER I SERVIZI COMMERCIALI, TURISTICI E DELLA PUBBLICITA';Statale;VENETO;VICENZA;VICENZA;36100;VIA CAPPELLARI;0444 44400;CORSO SERALE;VIRC02000A;SS;;;024116;
6121;VIRF01050V;B. MONTAGNA (CORSO SERALE);ISTITUTO PROFESSIONALE PER I SERVIZI SOCIALI;Statale;VENETO;VICENZA;VICENZA;36100;;;CORSO SERALE;VIRF01000D;SS;;;024116;
6125;VIRI03002Q;G. B. GARBIN;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;VENETO;VICENZA;THIENE;36016;VIA RASA, 6;0445 366277;;VIRI03000N;SS;;;024105;
6128;VIRI050508;I.P.S.I.A LAMPERTICO - SERALE;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;VENETO;VICENZA;VICENZA;36100;V.LE G.G.TRISSINO;0444 504324;CORSO SERALE;VIRI05000V;SS;;;024116;
6132;VIRI070015;ANDREA SCOTTON;ISTITUTO PROFESSIONALE INDUSTRIA E ARTIGIANATO;Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA TRAVETTORE, 37;0424 567810;;VIRI070004;SS;;;024012;
12129;VISD02050N;I.A. DE FABRIS (CORSO SERALE);ISTITUTO D'ARTE;Statale;VENETO;VICENZA;NOVE;;VIA GIOVE;;CORSO SERALE;VISD020008;;;;024073;
6136;VISL00151Q;G.G.TRISSINO - SERALE;LICEO ARTISTICO;Statale;VENETO;VICENZA;VALDAGNO;36078;VIA GAETANO MARZOTTO 1;0445 411133;CORSO SERALE;VISL00101A;SS;;;024111;
6140;VISL00851E;CANOVA EX MARTINI  (CORSO SERALE);LICEO ARTISTICO;Statale;VENETO;VICENZA;VICENZA;36100;VIA CALVI,19;;CORSO SERALE;VISL008015;SS;;;024116;
6139;VISL00951A;MARTINI (CORSO SERALE);LICEO ARTISTICO;Statale;VENETO;VICENZA;SCHIO;36015;VIA MARASCHIN;;CORSO SERALE;VISL009011;SS;;;024100;
6158;VITD00251E;LEONARDO DA VINCII (SERALE);ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;ARZIGNANO;36071;VIA A. FORTIS, 3;;CORSO SERALE;VITD002015;SS;;;024008;
6142;VITD00351A;LUZZATTI (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;VALDAGNO;36078;VIALE TRENTO 1;;CORSO SERALE;VITD003011;SS;;;024111;
6143;VITD00751N;MONTECCHIO M. (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;MONTECCHIO MAGGIORE;36075;VIA COLLODI 1;;CORSO SERALE;VITD007018;SS;;;024061;
6145;VITD01050C;A. FUSINIERI - SERALE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;VICENZA;36100;VIA D'ANNUNZIO 15;0444 563544;CORSO SERALE;VITD010003;SS;;;024116;
6151;VITD05001E;LUIGI EINAUDI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;MAROSTICA;36063;;;;VITD05000D;SS;;;024057;
6152;VITD05050V;LUIGI EINAUDI (CORSO SERALE);ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA SAN TOMMASO D'AQUINO, 8;0424 29176;CORSO SERALE;VITD05000D;SS;;;024012;
6162;VITF020509;ROSSI - SERALE;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;VICENZA;36100;VIA LEGIONE GALLIENO 52;0444 506040;CORSO SERALE;VITF02000X;SS;;;024116;
6164;VITF03050X;SILVIO DE PRETTO - SERALE;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;SCHIO;36015;VIA XXIX APRILE, 40;0445 520515;CORSO SERALE;VITF03000E;SS;;;024100;
6168;VITF06051R;ITIS CHILESOTTI (CORSO SERALE);ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;THIENE;36016;VIA CORRADINI;;CORSO SERALE;VITF06000A;SS;;;024105;
6170;VITL01050V;A. CANOVA - SERALE;ISTITUTO TECNICO PER GEOMETRI;Statale;VENETO;VICENZA;VICENZA;36100;VIALE ASTICHELLO ,195;0444 507330;CORSO SERALE;VITL01000D;SS;;;024116;
6146;VITD02000N;AULO CECCATO;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;THIENE;36016;VIA VANZETTI,14;0445 361554;ISTITUTO PRINCIPALE;;;;;024105;
6147;VITD030008;L. E V. PASINI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;SCHIO;36015;VIA TITO LIVIO, 1;0445 529902;ISTITUTO PRINCIPALE;;;;;024100;
6150;VITD05000D;LUIGI EINAUDI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA SAN TOMMASO D'AQUINO, 8;0424 566808;ISTITUTO PRINCIPALE;;;;;024012;
6155;VITD09000X;G. PIOVENE;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;VICENZA;36100;CORSO SAN FELICE FORTUNATO 225;0444 324620;ISTITUTO PRINCIPALE;;;;;024116;
6156;VITD100009;C. E N. ROSSELLI;ISTITUTO TECNICO COMMERCIALE E PER GEOMETRI;Statale;VENETO;VICENZA;LONIGO;36045;VIA SCORTEGAGNA 37;0444 831271;ISTITUTO PRINCIPALE;;;;;024052;
6160;VITF010009;GALILEO GALILEI;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;ARZIGNANO;36071;VIALE VICENZA 49/A;0444 670441;ISTITUTO PRINCIPALE;;;;;024008;
6161;VITF02000X;ALESSANDRO ROSSI;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;VICENZA;36100;VIA LEGIONE GALLIENO 52;0444 500566;ISTITUTO PRINCIPALE;;;;;024116;
6163;VITF03000E;SILVIO DE PRETTO;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;SCHIO;36015;VIA XXIX APRILE,40;0445 520515;ISTITUTO PRINCIPALE;;;;;024100;
6165;VITF040005;V.E. MARZOTTO;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;VALDAGNO;36078;VIALE CARDUCCI 9;0445 401007;ISTITUTO PRINCIPALE;;;;;024111;
6166;VITF05000Q;E. FERMI;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;BASSANO DEL GRAPPA;36061;VIA S. CROCE;0424 525318;ISTITUTO PRINCIPALE;;;;;024012;
6167;VITF06000A;G. CHILESOTTI;ISTITUTO TECNICO INDUSTRIALE;Statale;VENETO;VICENZA;THIENE;36016;VIA DEI TIGLI,10;0445 361773;ISTITUTO PRINCIPALE;;;;;024105;
6169;VITL01000D;A CANOVA;ISTITUTO TECNICO PER GEOMETRI;Statale;VENETO;VICENZA;VICENZA;36100;VIALE ASTICHELLO ,195;0444 507330;ISTITUTO PRINCIPALE;;;;;024116;
6138;VISL008015;CANOVA EX MARTINI  (SEZIONE ASSOCIATA);LICEO ARTISTICO;Statale;VENETO;VICENZA;VICENZA;36100;VIA CALVI,19;0444 505001;;;SS;;;024116;
9039;VITDX00215;PARISE;ISTITUTO TECNICO COMMERCIALE;Statale;VENETO;VICENZA;VICENZA;36100;VIALE TRENTO, 131;;;;;;;024116;
10909;VIPSDN500F;SAN GIUSEPPE;LICEO SCIENTIFICO;Non statale;VENETO;VICENZA;BASSANO DEL GRAPPA;;VIALE SCALABRIN N.3;;;;;;;024012;
11611;VIIS01600R;I.I.S.  ALMERICO DA SCHIO;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;VICENZA;36100;VIA BADEN POWELL, 33;;ISTITUTO PRINCIPALE;;IS;;;024116;
9398;VITDX00573;ALFIERI;ISTITUTO TECNICO COMMERCIALE;Statale;VENETO;VICENZA;VICENZA;;;;;;;;;024116;
9686;VIPQX01005;G.BAKHITA;SCUOLA MAGISTRALE;Non statale;VENETO;VICENZA;SCHIO;36015;VIA CAVOUR, 5;0445 529182;;;;LEGALMENTE RICONOSCIUTA;;024100;
8945;VI98X00121;INTERNATIONAL SCHOOL;Scuola estera;Non statale;VENETO;VICENZA;VICENZA;36100;CONTRADA S.MARCELLO, 9;0444 525080;;;;(D.M. 11.1.92-D.M.16.3.94-D.M.28.2.01);;024116;
8800;VIIS001003;LICEO G.G.TRISSINO CLASSICO E ARTISTICO;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;VALDAGNO;36078;VIA LUNGO A. MANZONI 18;0445 401615;ISTITUTO PRINCIPALE;;IS;;;024111;
8801;VIIS00200V;LEONARDO DA VINCI;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;ARZIGNANO;36071;VIA A. FORTIS, 3;0444 670599;ISTITUTO PRINCIPALE;;IS;;;024008;
8802;VIIS00300P;L. LUZZATTI;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;VALDAGNO;36078;VIALE TRENTO 1;0445 402339;ISTITUTO PRINCIPALE;;IS;;;024111;
8803;VIIS00400E;U. MASOTTO;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;NOVENTA VICENTINA;36025;VIA VERONESE 4;0444 887324;ISTITUTO PRINCIPALE;;IS;;;024074;
8804;VIIS006006;G. PERTILE;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;ASIAGO;36012;VIA MATTEOTTI, 155;0424 63875;ISTITUTO PRINCIPALE;;IS;;;024009;
8805;VIIS007002;I.I.S. SILVIO CECCATO;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;MONTECCHIO MAGGIORE;36075;VIA SAN PIO X, 2;0444 499610;ISTITUTO PRINCIPALE;;IS;;;024061;
8806;VIIS019008;S. BOSCARDIN;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;VICENZA;36100;VIA BADEN POWELL,35;0444 928688;ISTITUTO PRINCIPALE;;IS;;;024116;
8807;VIIS00900N;MARTINI;ISTITUTO SUPERIORE;Statale;VENETO;VICENZA;SCHIO;36015;VIA MARASCHIN;0445 523118;ISTITUTO PRINCIPALE;;IS;;;024100;
